1.91940 1.91640 1.91640 1.91640 1.91640 1.91640 1.90650 1.91092 1.92968 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.92383 1.90328 1.89300 1.89300 3.91050 7.94385 9.95887 9.95557 9.95235 9.94905 9.94575 9.94230 9.93885 9.93540 9.93195 9.92835 9.92475 9.92115 9.91762 9.91403 9.91035 9.90660 9.90300 9.89925 9.89550 9.89175 9.88800 9.88410 9.88028 9.87637 9.87240 9.86835 9.86437 9.86032 9.85642 9.85238 9.84832 9.84427 9.84023 9.83602 9.83183 9.82763 9.82357 9.81937 9.81510 9.81075 9.80663 9.80242 9.79830 9.79395 9.78967 9.78547 9.78128 9.77693 9.77287 9.76867 9.76455 9.76035 9.75615 9.75195 9.74790
1.91940 1.91640 1.91640 1.91640 1.91640 1.91145 1.90155 1.90598 1.92473 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 2.64525 2.64525 2.62162 2.62162 2.62162 2.62162 2.61338 2.59282 2.61135 2.61135 3.90885 7.94220 9.95723 9.95392 9.95055 9.94725 9.94380 9.94035 9.93690 9.93345 9.92993 9.92632 9.92272 9.91913 9.91545 9.91185 9.90810 9.90435 9.90053 9.89677 9.89295 9.88920 9.88530 9.88140 9.87750 9.87360 9.86955 9.86550 9.86145 9.85740 9.85320 9.84915 9.84495 9.84090 9.83677 9.83257 9.82837 9.82418 9.81975 9.81555 9.81128 9.80692 9.80265 9.79845 9.79395 9.78960 9.78518 9.78097 9.77670 9.77235 9.76792 9.76373 9.75937 9.75517 9.75098 9.74677 9.74243
1.91940 1.91640 1.91640 1.91640 1.91640 1.91145 1.90155 1.90598 1.92473 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 1.93410 2.64525 4.06755 4.04392 3.99667 3.99667 4.00073 3.99247 4.02952 4.04805 4.07790 5.37540 7.94055 9.95557 9.95228 9.94890 9.94545 9.94200 9.93840 9.93495 9.93150 9.92797 9.92437 9.92078 9.91702 9.91335 9.90960 9.90585 9.90210 9.89827 9.89438 9.89055 9.88665 9.88275 9.87870 9.87480 9.87075 9.86670 9.86265 9.85860 9.85440 9.85020 9.84600 9.84180 9.83745 9.83333 9.82912 9.82493 9.82057 9.81615 9.81165 9.80738 9.80302 9.79875 9.79425 9.78975 9.78525 9.78083 9.77632 9.77205 9.76755 9.76313 9.75877 9.75443 9.74993 9.74573 9.74123 9.73687
1.91940 1.91640 1.91640 1.91640 1.91640 1.91145 1.90155 1.90598 1.92473 1.93410 1.93410 2.70922 2.70922 1.93410 1.93410 1.93410 1.93410 3.38767 4.80997 4.76340 4.71615 4.68090 4.68495 4.70550 4.74255 4.75875 4.78860 6.08610 8.65125 9.95385 9.95055 9.94717 9.94373 9.94020 9.93660 9.93307 9.92962 9.92602 9.92243 9.91868 9.91493 9.91110 9.90735 9.90360 9.89985 9.89595 9.89205 9.88808 9.88418 9.88020 9.87615 9.87202 9.86797 9.86393 9.85987 9.85560 9.85140 9.84713 9.84293 9.83865 9.83430 9.82988 9.82568 9.82140 9.81705 9.81247 9.80797 9.80340 9.79905 9.79455 9.79005 9.78555 9.78105 9.77647 9.77197 9.76732 9.76282 9.75817 9.75383 9.74940 9.74490 9.74025 9.73575 9.73133
1.91940 1.91640 1.91640 1.91640 1.91640 1.91145 1.90155 1.90598 1.92473 1.93410 3.48435 4.25948 2.70922 1.93410 1.93410 1.93410 3.41895 4.87252 4.82662 4.78005 4.73715 4.70190 4.67430 4.69485 4.70205 4.71825 4.74345 6.04095 9.01830 10.32090 9.94875 9.94538 9.94193 9.93840 9.93480 9.93127 9.92768 9.92408 9.92033 9.91657 9.91282 9.90900 9.90510 9.90135 9.89745 9.89355 9.88965 9.88567 9.88162 9.87765 9.87360 9.86947 9.86528 9.86123 9.85703 9.85275 9.84840 9.84413 9.83977 9.83550 9.83100 9.82658 9.82222 9.81795 9.81330 9.80873 9.80423 9.79965 9.79500 9.79050 9.78585 9.78135 9.77670 9.77213 9.76748 9.76282 9.75817 9.75352 9.74873 9.74430 9.73965 9.73500 9.73035 9.72593
1.91940 1.91640 1.91640 1.91145 1.91145 2.71200 2.70210 2.70653 2.72527 2.71402 4.26427 5.03265 3.48240 2.70728 2.70728 2.68140 4.16625 4.88573 4.83983 4.80285 4.75995 4.72470 4.69710 4.66950 4.67670 4.69290 4.71810 4.72012 7.69747 9.00007 8.62792 9.94358 9.94013 9.93660 9.93300 9.92940 9.92580 9.92205 9.91830 9.91455 9.91080 9.90690 9.90300 9.89902 9.89513 9.89115 9.88725 9.88327 9.87922 9.87503 9.87098 9.86685 9.86265 9.85838 9.85417 9.84990 9.84555 9.84112 9.83677 9.83227 9.82777 9.82320 9.81885 9.81435 9.80970 9.80505 9.80055 9.79590 9.79125 9.78653 9.78187 9.77700 9.77235 9.76763 9.76298 9.75833 9.75367 9.74873 9.74392 9.73920 9.73455 9.72975 9.72510 9.72022
1.91940 1.91640 1.91640 1.91145 1.90155 2.70210 4.30320 4.30762 4.30208 4.29082 4.27388 5.04225 5.02875 4.25362 4.23232 4.20645 4.17600 4.89548 4.87027 4.83330 4.78455 4.74930 4.71675 4.68915 4.66650 4.68270 4.68705 4.68908 4.68877 5.99137 9.06098 10.37663 9.93832 9.93480 9.93120 9.92760 9.92385 9.92010 9.91635 9.91260 9.90870 9.90480 9.90090 9.89692 9.89288 9.88890 9.88485 9.88087 9.87668 9.87247 9.86828 9.86415 9.85995 9.85567 9.85132 9.84705 9.84255 9.83812 9.83362 9.82912 9.82463 9.82005 9.81540 9.81090 9.80610 9.80145 9.79680 9.79215 9.78735 9.78262 9.77782 9.77295 9.76800 9.76328 9.75848 9.75383 9.74887 9.74392 9.73897 9.73425 9.72930 9.72450 9.71970 9.71482
1.91940 1.91640 1.91640 1.91145 1.90155 3.52133 5.12242 5.12122 5.11567 5.10442 5.08747 5.07660 5.06310 5.05005 5.02875 5.00287 4.97243 4.93657 4.91137 4.87440 4.82565 4.77083 4.73827 4.70768 4.68502 4.66657 4.67093 4.67295 4.67265 6.22920 9.29880 10.59233 10.15403 9.93307 9.92948 9.92572 9.92197 9.91815 9.91440 9.91057 9.90667 9.90278 9.89888 9.89482 9.89077 9.88673 9.88267 9.87840 9.87420 9.86993 9.86572 9.86153 9.85732 9.85298 9.84863 9.84405 9.83955 9.83505 9.83055 9.82597 9.82147 9.81682 9.81217 9.80738 9.80258 9.79770 9.79305 9.78833 9.78353 9.77865 9.77385 9.76882 9.76387 9.75877 9.75398 9.74910 9.74415 9.73912 9.73418 9.72900 9.72405 9.71917 9.71438 9.70935
1.91940 1.91640 1.91640 1.91145 3.54990 5.16967 5.17687 5.17568 5.16607 5.15482 5.14658 5.13570 5.13255 5.11950 5.09655 5.07068 5.04022 5.00438 4.96312 4.92615 4.84905 4.79422 4.75748 4.72687 4.70242 4.68398 4.66972 4.67175 4.66755 6.22410 9.34140 10.63492 10.15237 9.93142 9.92768 9.92393 9.92018 9.91635 9.91245 9.90862 9.90473 9.90083 9.89677 9.89273 9.88868 9.88462 9.88042 9.87615 9.87180 9.86753 9.86318 9.85898 9.85463 9.85027 9.84577 9.84120 9.83655 9.83205 9.82740 9.82282 9.81818 9.81353 9.80873 9.80392 9.79913 9.79425 9.78930 9.78458 9.77962 9.77475 9.76965 9.76463 9.75967 9.75457 9.74933 9.74445 9.73935 9.73433 9.72922 9.72405 9.71880 9.71392 9.70883 9.70380
2.77275 2.76975 2.76975 2.76105 4.39950 5.22232 5.22952 5.22855 5.21895 5.21948 5.21122 5.20290 5.19975 5.18670 5.16375 5.13622 5.10577 5.07390 5.03265 4.97348 4.89637 4.84433 4.80757 4.74495 4.72050 4.70115 4.68690 4.67692 4.67272 6.22927 9.34657 10.67437 10.19182 9.92970 9.92595 9.92212 9.91838 9.91455 9.91065 9.90667 9.90278 9.89872 9.89467 9.89062 9.88658 9.88237 9.87817 9.87383 9.86947 9.86512 9.86078 9.85628 9.85192 9.84750 9.84300 9.83835 9.83370 9.82897 9.82432 9.81960 9.81495 9.81015 9.80535 9.80055 9.79575 9.79073 9.78578 9.78068 9.77572 9.77070 9.76560 9.76035 9.75540 9.75030 9.74505 9.73987 9.73477 9.72938 9.72428 9.71910 9.71385 9.70860 9.70350 9.69825
4.47945 4.47645 4.46670 4.45800 4.45035 5.27318 5.27752 5.27655 5.27025 5.27078 5.28143 5.27310 5.26470 5.25165 5.22705 5.19952 5.17207 5.14020 5.10390 5.04472 4.97738 4.92532 4.84553 4.78290 4.73745 4.71810 4.70385 4.69388 4.68817 6.24472 9.38288 10.71068 10.77712 10.51500 9.92430 9.92047 9.91657 9.91275 9.90870 9.90473 9.90067 9.89663 9.89257 9.88852 9.88433 9.88012 9.87578 9.87142 9.86707 9.86272 9.85838 9.85388 9.84923 9.84480 9.84015 9.83550 9.83085 9.82612 9.82132 9.81660 9.81180 9.80700 9.80205 9.79725 9.79215 9.78712 9.78203 9.77693 9.77182 9.76680 9.76155 9.75630 9.75105 9.74595 9.74070 9.73553 9.73012 9.72472 9.71932 9.71415 9.70875 9.70350 9.69810 9.69285
