0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.23 0.21 0.22 0.21 0.27 0.40 0.53 0.26 0.19 0.17 0.17 0.20 0.29 0.24 0.25 0.21 0.19 0.20 0.20 0.20 0.20 0.20 0.19 0.18 0.18 0.20 0.18 0.20 0.17 0.15 0.13 0.13 0.13 0.13 0.13 0.13 0.13 0.12 0.12 0.12 0.13 0.15
0.21 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.21 0.21 0.21 0.21 0.21 0.21 0.27 0.21 0.21 0.21 0.24 0.45 0.32 0.32 0.21 0.18 0.16 0.17 0.19 0.23 0.36 0.23 0.21 0.19 0.19 0.19 0.19 0.19 0.19 0.18 0.17 0.16 0.17 0.16 0.16 0.15 0.13 0.12 0.12 0.12 0.12 0.12 0.12 0.12 0.12 0.12 0.12 0.13 0.16
0.21 0.21 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.22 0.32 0.53 0.27 0.19 0.17 0.16 0.16 0.18 0.24 0.45 0.26 0.29 0.21 0.19 0.19 0.19 0.18 0.18 0.16 0.15 0.14 0.14 0.13 0.14 0.13 0.12 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.12 0.13 0.16
0.21 0.21 0.21 0.22 0.22 0.22 0.22 0.22 0.22 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.22 0.28 0.45 0.28 0.20 0.17 0.16 0.16 0.19 0.27 0.51 0.26 0.22 0.22 0.19 0.18 0.18 0.18 0.17 0.14 0.13 0.12 0.11 0.10 0.10 0.09 0.09 0.09 0.09 0.10 0.10 0.10 0.10 0.10 0.10 0.11 0.11 0.13 0.16
0.21 0.21 0.21 0.21 0.21 0.22 0.22 0.22 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.22 0.36 0.30 0.41 0.22 0.18 0.16 0.16 0.18 0.26 0.50 0.26 0.22 0.30 0.20 0.18 0.17 0.17 0.15 0.13 0.11 0.09 0.06 0.03 0.01 -0.01 0.02 0.04 0.06 0.07 0.08 0.09 0.09 0.09 0.10 0.10 0.10 0.12 0.14
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.21 0.25 0.29 0.43 0.27 0.19 0.16 0.15 0.18 0.24 0.39 0.25 0.21 0.22 0.19 0.17 0.17 0.16 0.15 0.12 0.09 0.03 -0.08 -0.15 -0.18 -0.16 -0.14 -0.10 -0.03 0.01 0.03 0.06 0.08 0.08 0.09 0.09 0.09 0.10 0.12
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.20 0.24 0.41 0.30 0.38 0.21 0.17 0.15 0.17 0.21 0.35 0.25 0.22 0.28 0.19 0.16 0.16 0.16 0.13 0.10 0.04 -0.10 -0.16 -0.23 -0.26 -0.25 -0.23 -0.22 -0.22 -0.16 -0.08 -0.00 0.05 0.07 0.08 0.08 0.08 0.09 0.10
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.19 0.20 0.24 0.24 0.35 0.22 0.18 0.15 0.15 0.19 0.25 0.22 0.24 0.21 0.17 0.15 0.15 0.14 0.10 0.06 -0.04 -0.25 -0.28 -0.29 -0.28 -0.26 -0.25 -0.27 -0.29 -0.23 -0.17 -0.12 -0.02 0.04 0.06 0.07 0.07 0.08 0.09
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.20 0.19 0.19 0.21 0.29 0.25 0.31 0.20 0.17 0.14 0.16 0.19 0.22 0.39 0.21 0.16 0.14 0.13 0.10 0.06 -0.03 -0.21 -0.34 -0.33 -0.30 -0.28 -0.25 -0.24 -0.26 -0.28 -0.28 -0.25 -0.20 -0.14 -0.03 0.02 0.05 0.06 0.07 0.07
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.19 0.19 0.19 0.19 0.23 0.35 0.29 0.25 0.18 0.15 0.14 0.16 0.18 0.21 0.17 0.14 0.12 0.10 0.05 -0.03 -0.22 -0.34 -0.35 -0.31 -0.28 -0.24 -0.21 -0.20 -0.22 -0.25 -0.27 -0.27 -0.27 -0.22 -0.15 -0.07 0.00 0.04 0.05 0.05
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.19 0.19 0.18 0.18 0.19 0.21 0.23 0.37 0.20 0.16 0.14 0.15 0.17 0.16 0.14 0.11 0.08 0.04 -0.04 -0.22 -0.35 -0.36 -0.32 -0.27 -0.22 -0.16 -0.12 -0.12 -0.13 -0.16 -0.20 -0.24 -0.26 -0.27 -0.21 -0.14 -0.07 -0.01 0.01 0.00
0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.19 0.19 0.18 0.17 0.16 0.16 0.17 0.18 0.21 0.19 0.15 0.14 0.15 0.15 0.13 0.10 0.07 0.03 -0.05 -0.22 -0.36 -0.36 -0.32 -0.27 -0.18 -0.08 -0.00 0.04 0.07 0.09 0.06 -0.04 -0.15 -0.23 -0.27 -0.26 -0.19 -0.14 -0.09 -0.06 -0.07
0.21 0.20 0.20 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.19 0.18 0.17 0.16 0.15 0.14 0.14 0.15 0.16 0.15 0.13 0.12 0.12 0.11 0.09 0.05 -0.00 -0.08 -0.24 -0.36 -0.36 -0.32 -0.26 -0.09 0.11 0.24 0.30 0.35 0.42 0.49 0.43 0.24 -0.01 -0.18 -0.27 -0.29 -0.24 -0.19 -0.15 -0.12 -0.12
0.22 0.21 0.20 0.20 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.20 0.20 0.19 0.19 0.17 0.16 0.14 0.13 0.11 0.11 0.11 0.12 0.12 0.10 0.08 0.08 0.06 0.01 -0.05 -0.17 -0.31 -0.39 -0.37 -0.32 -0.25 -0.04 0.28 0.53 0.67 0.78 0.88 0.96 0.91 0.68 0.38 0.06 -0.16 -0.27 -0.32 -0.28 -0.23 -0.19 -0.16 -0.15
